time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
0.96,0.0,0.0,0.128,-4.823786581944208e-11,2.3837366207224294e-10,0.00012248072791830545,1.122033846586588e-08,2.2538024009253977e-09,-3.5694812080113636e-10,2.282493166567481,-2.2824926980210813,2.282492600078054,-2.282493074983743
0.97,0.0,0.0,0.12933333333333333,-5.1445551004459154e-11,2.5431474804825027e-10,0.00012351918934800434,1.2024245784445735e-08,2.415301904754166e-09,-3.6360226581447943e-10,2.3028872905830884,-2.302886790794791,2.302886686493986,-2.302887192762733
0.98,0.0,0.0,0.13066666666666668,-5.478775252205212e-11,2.709236855062786e-10,0.00012455383316829316,1.2870748959630077e-08,2.5853710941714688e-09,-3.700220553294809e-10,2.3233548299526605,-2.323354297476232,2.3233541865326117,-2.3233547256043723
0.99,0.0,0.0,0.132,-5.82651478655367e-11,2.88203517645148e-10,0.0001255846967510814,1.376112046127569e-08,2.7642675928674516e-09,-3.7615789271351154e-10,2.343895813781088,-2.3438952471418224,2.3438951292658383,-2.3438957026077087
1.0,0.0,0.0,0.13333333333333333,-6.1891686671481e-11,3.062250889018715e-10,0.0001266117702213159,1.4699009625581654e-08,2.9527174257000158e-09,-3.8221997934892486e-10,2.364510106595226,-2.364509504209788,2.3645093790844283,-2.364509988277993
1.01,0.0,0.0,0.13466666666666666,-6.56685885356213e-11,3.249943457684396e-10,0.0001276350853793099,1.5685955550006492e-08,3.1510306650659337e-09,-3.8818575575104566e-10,2.385197718671179,-2.385197078923162,2.3851969462252254,-2.3851975928845954
1.02,0.0,0.0,0.13599999999999998,-6.959685436362745e-11,3.4451613699890595e-10,0.00012865467419879192,1.6723507977262052e-08,3.359519571022207e-09,-3.940307511054297e-10,2.405958661254972,-2.405957982495666,2.4059578418959564,-2.405958527666956
1.03,0.0,0.0,0.13733333333333334,-7.367726637110298e-11,3.6479421360938743e-10,0.00012967056882690528,1.7813227295313526e-08,3.5784985912860617e-09,-3.9972858326802765e-10,2.4267929465625646,-2.426792227111719,2.426792078275243,-2.4267928048345953
1.04,0.0,0.0,0.13866666666666666,-7.791038808358509e-11,3.8583122887806386e-10,0.00013068280158420826,1.8956684537379434e-08,3.808284361234972e-09,-4.052509587653597e-10,2.4477005877797633,-2.4476998259263576,2.447699668512517,-2.4477004375670317
1.05,0.0,0.0,0.14,-8.229656433654454e-11,4.0762873834517797e-10,0.0001316914049646742,2.0155461381931618e-08,4.049195703906667e-09,-4.105676727946935e-10,2.468681599062394,-2.4686807930654013,2.4686806267281893,-2.46868144001395
1.06,0.0,0.0,0.14133333333333334,-8.683592127538585e-11,4.301871998130359e-10,0.0001326964116356914,2.141115015269527e-08,4.301553629999158e-09,-4.1564660922423115e-10,2.489735995536004,-2.489735143625158,2.4897349680133543,-2.4897358272949046
