time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
11.75,0.0,0.0,12.916666666666666,-4.777038224386462e-11,-2.4387223861217714e-11,12.98433999200325,-8.239621143391614e-12,1.3401226278150603e-11,-1.2133286928942705e-07,14.045633883558505,-14.045634741676944,14.04563388402392,-14.045634741552252
11.76,0.0,0.0,12.933333333333334,-4.8312528805862324e-11,-2.4666838192220658e-11,13.00084455674118,-8.471959512518008e-12,1.3227408573731763e-11,-1.2135307526831581e-07,14.048433918782878,-14.048434777070982,14.048433919295546,-14.048434776939928
11.77,0.0,0.0,12.95,-4.88393960856469e-11,-2.4937439147418537e-11,13.017335811610078,-8.634011904313845e-12,1.3058709849336423e-11,-1.213733532424411e-07,14.0511952888393,-14.051196147285122,14.051195289379809,-14.0511961471532
11.78,0.0,0.0,12.966666666666665,-4.9351026816172985e-11,-2.5198334342264796e-11,13.033814125163374,-8.703904608368005e-12,1.2913129488849052e-11,-1.2139370407180276e-07,14.053917759197102,-14.053918617785271,14.053917759740306,-14.05391861765911
11.790000000000001,0.0,0.0,12.983333333333334,-4.9847543498502016e-11,-2.5448770147564696e-11,13.050279858528764,-8.657271519253617e-12,1.2811587512589775e-11,-1.2141412819976673e-07,14.056601111786087,-14.05660197049745,14.056601112300491,-14.0566019703849
11.8,0.0,0.0,13.000000000000002,-5.0329153633393855e-11,-2.5687929305532718e-11,13.066733365212066,-8.467142846482632e-12,1.2778076985885176e-11,-1.2143462564200523e-07,14.059245142530195,-14.059246001341442,14.059245142977298,-14.059246001251658
11.81,0.0,0.0,13.016666666666667,-5.07961549528992e-11,-2.591492854585048e-11,13.083174990901146,-8.103833824460275e-12,1.2839816427638828e-11,-1.2145519597543638e-07,14.061849658865063,-14.061850517748331,14.061849659198673,-14.061850517691875
11.82,0.0,0.0,13.033333333333333,-5.124777437609999e-11,-2.613206996851768e-11,13.099605139074884,-7.647320623472635e-12,1.293237412093456e-11,-1.214758315808612e-07,14.064414903484607,-14.06441576242567,14.064414903681046,-14.064415762408242
11.83,0.0,0.0,13.05,-5.167952253341075e-11,-2.6352233808625014e-11,13.11602442036872,-7.54278953963557e-12,1.2683841024254764e-11,-1.2149650229893014e-07,14.066942520530125,-14.066943379588762,14.0669425206886,-14.066943379590507
11.84,0.0,0.0,13.066666666666666,-5.2095585723109004e-11,-2.6564318606806816e-11,13.132432953478737,-7.405827197661955e-12,1.2424252907974551e-11,-1.215172270698915e-07,14.069431026516451,-14.069431885689516,14.069431026631285,-14.069431885711813
11.85,0.0,0.0,13.083333333333332,-5.249622055470328e-11,-2.6768420822053858e-11,13.148831076496437,-7.238599361752256e-12,1.2158232665711345e-11,-1.215380009767897e-07,14.071880416276565,-14.071881275561902,14.071880416343447,-14.071881275605445
11.86,0.0,0.0,13.1,-5.288175642865557e-11,-2.69646806150205e-11,13.165219121174726,-7.044205422577464e-12,1.1890838300478622e-11,-1.215588183564221e-07,14.074290699736137,-14.074291559132815,14.074290699752476,-14.07429155919749
11.870000000000001,0.0,0.0,13.116666666666669,-5.325259895167095e-11,-2.7153284531343415e-11,13.181597412834298,-6.826742289431474e-12,1.1627567341032675e-11,-1.2157967277777224e-07,14.076661900096436,-14.076662759604998,14.07666190006172,-14.076662759689732
11.88,0.0,0.0,13.133333333333335,-5.360923335198694e-11,-2.7334468184960223e-11,13.197966270269985,-6.591368282383737e-12,1.1374361258219745e-11,-1.2160055702044403e-07,14.078994052032602,-14.078994911655327,14.078994051948788,-14.078994911757938
11.89,0.0,0.0,13.15,-5.395222789466347e-11,-2.7508518941428364e-11,13.214326005657126,-6.344367024431414e-12,1.1137609881322488e-11,-1.2162146305309498e-07,14.081287199887935,-14.081288059629117,14.081287199759858,-14.081288059746164
11.9,0.0,0.0,13.166666666666668,-5.428223729687217e-11,-2.767577860124368e-11,13.230676924457942,-6.093211333652023e-12,1.0924155814407156e-11,-1.2164238201187014e-07,14.083541395859198,-14.08354225572543,14.083541395695,-14.08354225585205
11.91,0.0,0.0,13.183333333333334,-5.4600006143186044e-11,-2.7836646083159165e-11,13.247019325327894,-5.846627115355803e-12,1.0741298852670299e-11,-1.216633041788357e-07,14.085756698189538,-14.085757558190027,14.085756698001124,-14.085757558319754
11.92,0.0,0.0,13.2,-5.490637230086906e-11,-2.7991580107503694e-11,13.263353500022063,-5.6146572542382035e-12,1.0596800398785756e-11,-1.2168421896041256e-07,14.087933169359463,-14.087934029506346,14.087933169162968,-14.087934029630942
11.93,0.0,0.0,13.216666666666667,-5.5202270335165706e-11,-2.8141101879500715e-11,13.279679733301492,-5.4087255065322816e-12,1.0498887879251415e-11,-1.217051148658102e-07,14.090070874285644,-14.09007173459432,14.090070874101931,-14.09007173470358
11.94,0.0,0.0,13.233333333333333,-5.548873492459056e-11,-2.828579777258696e-11,13.295998302839578,-5.241700392161195e-12,1.0456259160736216e-11,-1.217259794854602e-07,14.092169878500274,-14.092170738989758,14.092169878355454,-14.092170739071321
11.950000000000001,0.0,0.0,13.250000000000002,-5.5756448784222385e-11,-2.8420252253002306e-11,13.31230977177396,-4.976946119555954e-12,1.0328448196985617e-11,-1.217477944443741e-07,14.09423246018841,-14.094233320831732,14.094232460035293,-14.094233320905786
11.96,0.0,0.0,13.266666666666667,-5.600953575514441e-11,-2.854686125536429e-11,13.328614322748285,-4.671990517390678e-12,1.0166306733737432e-11,-1.2177027148622911e-07,14.096258071173555,-14.096258931961854,14.096258070993066,-14.096258932036404
11.97,0.0,0.0,13.283333333333335,-5.625137354198973e-11,-2.8667596708457436e-11,13.344912155010677,-4.3736271367332615e-12,1.0008912060075015e-11,-1.2179320287782855e-07,14.098246339826247,-14.09824720076508,14.098246339621538,-14.098247200838594
11.98,0.0,0.0,13.3,-5.64825406746928e-11,-2.878281537929327e-11,13.361203541879473,-4.0882769397015936e-12,9.85413950737099e-12,-1.2181665708561493e-07,14.100197504691906,-14.100198365787723,14.100197504466916,-14.100198365858631
11.99,0.0,0.0,13.316666666666666,-5.670365513511998e-11,-2.8892907490335585e-11,13.377488751293045,-3.823002314077005e-12,9.699244347432891e-12,-1.218407089471742e-07,14.10211181235503,-14.102112673615233,14.102111812114533,-14.102112673681955
12.0,0.0,0.0,13.333333333333334,-5.691537482157396e-11,-2.8998297689790794e-11,13.393768045798755,-3.5855283460540413e-12,9.540823977278125e-12,-1.2186543993047484e-07,14.10398951625698,-14.10399037768997,14.10398951600661,-14.103990377750943
