time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
0.67,0.0,0.0,1.34,-3.553664689357945e-14,-2.5987643062296797e-14,0.2831181597967008,-1.5081445970739992e-13,-1.3204731144165998e-14,-3.2203472402123816e-10,16.13859439863312,-16.138594401452142,16.138594398631493,-16.138594401441804
0.68,0.0,0.0,1.36,-3.75525933097224e-14,-1.9331807537023184e-14,0.2969344518275805,1.8626727640058717e-14,3.3172490642065186e-14,-3.193175732371765e-10,16.109559999206684,-16.109560001934796,16.10955999917018,-16.109560001943127
0.6900000000000001,0.0,0.0,1.3800000000000001,-3.9703971909971295e-14,-1.0702651264697746e-14,0.31104224191194685,2.23216641209115e-13,7.900615945267987e-14,-3.127691208231898e-10,16.080224749341046,-16.080224751942925,16.08022474927884,-16.080224751968224
0.7000000000000001,0.0,0.0,1.4000000000000001,-4.1944198308773857e-14,-1.886483364404433e-15,0.32543684152370345,4.298456470289366e-13,1.2839535712320882e-13,-3.0543214038779646e-10,16.050639776741868,-16.050639779206268,16.05063977664919,-16.050639779251227
0.71,0.0,0.0,1.42,-4.353100062151313e-14,4.5121413283203855e-15,0.34011367213580923,5.363483104618069e-13,1.509948268417118e-13,-2.9729002536086915e-10,16.020855744947447,-16.020855747304402,16.020855744847207,-16.020855747356837
0.72,0.0,0.0,1.44,-4.371503062211064e-14,4.63549680564753e-15,0.3550681107306338,4.21040111931648e-13,1.208512483437481e-13,-2.9076981474424136e-10,15.990919430707676,-15.990919433045955,15.990919430639053,-15.990919433082404
0.73,0.0,0.0,1.46,-4.400323254486196e-14,5.8742572871206236e-15,0.37029531872604815,3.458521404413084e-13,9.510945609678728e-14,-2.8376065230132427e-10,15.960868177464912,-15.960868179777627,15.96086817742689,-15.960868179801116
0.74,0.0,0.0,1.48,-4.380596498721069e-14,4.7473845613248235e-15,0.3857906578078759,2.1554551147489288e-13,5.6072965175061043e-14,-2.7970070503125255e-10,15.93074265665978,-15.930742658997522,15.930742656659099,-15.930742659003993
0.75,0.0,0.0,1.5,-4.329848721193599e-14,1.3767770279089638e-15,0.40154943547411315,6.422434851927437e-14,1.5356587737994428e-14,-2.811271902223436e-10,15.900579115958408,-15.90057911838148,15.900579115988208,-15.90057911837332
0.76,0.0,0.0,1.52,-4.2664424146131803e-14,-3.77609487475296e-15,0.41756694442735787,-7.863794263277095e-14,-1.770612715015525e-14,-2.891648977520077e-10,15.870410500113909,-15.870410502681098,15.870410500159005,-15.870410502664669
