time,ref_x,ref_y,ref_z,pos_x,pos_y,pos_z,roll,pitch,yaw,u1,u2,u3,u4
0.76,0.0,0.0,0.76,3.0505194969455137e-14,1.2917909245610655e-13,0.00015084883419308812,6.85440968325759e-14,-4.6423036789001755e-16,-3.0950954330980597e-10,14.185309526482545,-14.185309529251585,14.185309526481538,-14.185309529251937
0.77,0.0,0.0,0.77,3.130913793849396e-14,1.2978880985007863e-13,0.0001603359275496251,5.81723938962403e-14,-8.045544699338127e-15,-3.1533391180328267e-10,14.324686401908814,-14.324686404729,14.324686401911562,-14.32468640472899
0.78,0.0,0.0,0.78,3.111529342455916e-14,1.306770646732203e-13,0.00019508300343490918,1.0505056106298741e-13,7.239510800600916e-14,-3.2209346741788083e-10,14.457537313140744,-14.457537316018902,14.457537313115584,-14.457537316013356
0.79,0.0,0.0,0.79,3.17647655350778e-14,1.3086788845850234e-13,0.00027382462516680796,1.425114331265273e-13,1.369387079221021e-13,-3.291915036966944e-10,14.582062418754454,-14.582062421697145,14.582062418718886,-14.582062421689349
0.8,0.0,0.0,0.8,3.476748772347227e-14,1.2939279408499165e-13,0.00041443022805389557,1.1119587984307684e-13,1.0200910750644665e-13,-3.361849327302658e-10,14.69781816572008,-14.697818168734184,14.697818165709693,-14.697818168730231
0.81,0.0,0.0,0.8100000000000002,3.954843492275168e-14,1.273043946587466e-13,0.0006337474723909185,4.1139122032571116e-14,-2.0162284968678942e-14,-3.427878364680714e-10,14.804908752648556,-14.804908755728523,14.804908752673335,-14.80490875573448
0.8200000000000001,0.0,0.0,0.8200000000000001,4.2770068428698366e-14,1.258863847031452e-13,0.0009474770453840231,3.637100019483578e-15,-7.809049308249244e-14,-3.4947663366369874e-10,14.90364341863019,-14.903643421769154,14.903643418659335,-14.903643421776243
0.8300000000000001,0.0,0.0,0.8300000000000001,4.371153221944599e-14,1.2570677678053914e-13,0.0013699568511866933,2.0173358769555543e-14,-5.824583232624131e-14,-3.5671658885417984e-10,14.99439668611024,-14.994396689308939,14.994396686121133,-14.99439668931278
0.84,0.0,0.0,0.8400000000000001,4.413144702818039e-14,1.256465670888515e-13,0.001915107855695701,4.0378608324403256e-14,7.576101598667599e-15,-3.6332057952318093e-10,15.077583370199246,-15.077583373446192,15.077583370190027,-15.077583373440525
0.85,0.0,0.0,0.85,4.519604398132486e-14,1.2541926532570227e-13,0.0025927344066697007,5.2985983684397616e-14,6.239259236236115e-14,-3.6957911628162575e-10,15.153523667921748,-15.153523671215456,15.153523667902967,-15.15352367120391
